service_id,date,exception_type
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231117,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231120,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231121,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231122,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231123,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231124,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231127,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231128,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231129,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231130,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231201,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231204,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231205,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231206,1
12345-MGHLV10_ST0_10_HI2324,20231113,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231211,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231212,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231213,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231214,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231215,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231218,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231219,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231220,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231221,1
12345-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231222,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231110,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231117,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231124,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231127,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231128,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231129,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231130,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231201,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231208,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231215,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231218,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231219,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231220,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231221,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231222,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231204,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231205,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231206,1
12345-MGHLV07_ST0_7_HI2324-MGHLV11_ST0_11_HI2324,20231207,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231110,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231117,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231124,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231127,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231128,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231129,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231130,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231201,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231208,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231215,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231218,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231219,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231220,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231221,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231222,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231107,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231120,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231121,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231122,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231123,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231113,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231114,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231115,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231116,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231108,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20231109,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20240102,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20240103,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20240104,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324-MGHLV10_ST0_10_HI2324-MGHLV13_ST0_13_HI2324-MGHLV14_ST0_14_HI2324,20240105,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231110,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231117,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231124,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231127,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231128,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231129,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231130,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231201,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231208,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231215,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231218,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231219,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231220,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231221,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231222,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231107,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231120,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231121,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231122,1
12345-MGHLV07_ST0_7_HI2324-MGHLV09_ST0_9_HI2324,20231123,1
1234567-MGHS01_ST5_1_HI2324,20231118,1
1234567-MGHS01_ST5_1_HI2324,20231125,1
1234567-MGHS01_ST5_1_HI2324,20231202,1
1234567-MGHS01_ST5_1_HI2324,20231226,1
1234567-MGHS01_ST5_1_HI2324,20231227,1
1234567-MGHS01_ST5_1_HI2324,20231228,1
1234567-MGHS01_ST5_1_HI2324,20231229,1
1234567-MGHS01_ST5_1_HI2324,20231230,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20231118,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20231125,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20231202,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20231226,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20231227,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20231228,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20231229,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20231230,1
1234567-MGHS01_ST5_1_HI2324-MGHS04_ST5_4_HI2324,20240106,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231118,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231125,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231202,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231226,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231227,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231228,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231229,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231230,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231209,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231216,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20231223,1
1234567-MGHS01_ST5_1_HI2324-MGHS03_ST5_3_HI2324-MGHS04_ST5_4_HI2324,20240106,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231112,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231119,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231126,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231203,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231210,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231217,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231224,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231225,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231231,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20240101,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20240107,1
1234567-MGHD01_ST6_1_HI2324-MGHD02_ST6_2_HI2324,20231111,1
1234567-MGHD01_ST6_1_HI2324,20231112,1
1234567-MGHD01_ST6_1_HI2324,20231119,1
1234567-MGHD01_ST6_1_HI2324,20231126,1
1234567-MGHD01_ST6_1_HI2324,20231203,1
1234567-MGHD01_ST6_1_HI2324,20231210,1
1234567-MGHD01_ST6_1_HI2324,20231217,1
1234567-MGHD01_ST6_1_HI2324,20231224,1
1234567-MGHD01_ST6_1_HI2324,20231225,1
1234567-MGHD01_ST6_1_HI2324,20231231,1
1234567-MGHD01_ST6_1_HI2324,20240101,1
1234567-MGHD01_ST6_1_HI2324,20240107,1
1234567-MEHD00_ST6_0_HI2324,20231112,1
1234567-MEHD00_ST6_0_HI2324,20231119,1
1234567-MEHD00_ST6_0_HI2324,20231126,1
1234567-MEHD00_ST6_0_HI2324,20231203,1
1234567-MEHD00_ST6_0_HI2324,20231210,1
1234567-MEHD00_ST6_0_HI2324,20231217,1
1234567-MEHD00_ST6_0_HI2324,20231224,1
1234567-MEHD00_ST6_0_HI2324,20231225,1
1234567-MEHD00_ST6_0_HI2324,20231231,1
1234567-MEHD00_ST6_0_HI2324,20240101,1
1234567-MEHD00_ST6_0_HI2324,20240107,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231112,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231119,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231126,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231203,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231210,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231217,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231224,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231225,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231231,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20240101,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20240107,1
1234567-MEHD00_ST6_0_HI2324-MEHD01_ST6_1_HI2324,20231111,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231118,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231125,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231202,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231230,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20240106,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231209,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231216,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231223,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231226,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231227,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231228,1
1234567-MEHS00_ST5_0_HI2324-MEHS03_ST5_3_HI2324-MEHS04_ST5_4_HI2324,20231229,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20231118,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20231125,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20231202,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20231230,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20240106,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20231226,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20231227,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20231228,1
1234567-MEHS00_ST5_0_HI2324-MEHS04_ST5_4_HI2324,20231229,1
12345-MEILV08_ST21_8_HI2324,20240102,1
12345-MEILV08_ST21_8_HI2324,20240103,1
12345-MEILV08_ST21_8_HI2324,20240104,1
12345-MEILV08_ST21_8_HI2324,20240105,1
1234567-MAHS00_ST5_0_HI2324,20231118,1
1234567-MAHS00_ST5_0_HI2324,20231125,1
1234567-MAHS00_ST5_0_HI2324,20231202,1
1234567-MAHS00_ST5_0_HI2324,20231209,1
1234567-MAHS00_ST5_0_HI2324,20231216,1
1234567-MAHS00_ST5_0_HI2324,20231223,1
1234567-MAHS00_ST5_0_HI2324,20231226,1
1234567-MAHS00_ST5_0_HI2324,20231227,1
1234567-MAHS00_ST5_0_HI2324,20231228,1
1234567-MAHS00_ST5_0_HI2324,20231229,1
1234567-MAHS00_ST5_0_HI2324,20231230,1
1234567-MAHS00_ST5_0_HI2324,20240106,1
12345-MAVLV00_ST21_0_HI2324,20240102,1
12345-MAVLV00_ST21_0_HI2324,20240103,1
12345-MAVLV00_ST21_0_HI2324,20240104,1
12345-MAVLV00_ST21_0_HI2324,20240105,1
12345-MAHLV00_ST0_0_HI2324,20231107,1
12345-MAHLV00_ST0_0_HI2324,20231108,1
12345-MAHLV00_ST0_0_HI2324,20231109,1
12345-MAHLV00_ST0_0_HI2324,20231110,1
12345-MAHLV00_ST0_0_HI2324,20231113,1
12345-MAHLV00_ST0_0_HI2324,20231114,1
12345-MAHLV00_ST0_0_HI2324,20231115,1
12345-MAHLV00_ST0_0_HI2324,20231116,1
12345-MAHLV00_ST0_0_HI2324,20231117,1
12345-MAHLV00_ST0_0_HI2324,20231120,1
12345-MAHLV00_ST0_0_HI2324,20231121,1
12345-MAHLV00_ST0_0_HI2324,20231122,1
12345-MAHLV00_ST0_0_HI2324,20231123,1
12345-MAHLV00_ST0_0_HI2324,20231124,1
12345-MAHLV00_ST0_0_HI2324,20231127,1
12345-MAHLV00_ST0_0_HI2324,20231128,1
12345-MAHLV00_ST0_0_HI2324,20231129,1
12345-MAHLV00_ST0_0_HI2324,20231130,1
12345-MAHLV00_ST0_0_HI2324,20231201,1
12345-MAHLV00_ST0_0_HI2324,20231204,1
12345-MAHLV00_ST0_0_HI2324,20231205,1
12345-MAHLV00_ST0_0_HI2324,20231206,1
12345-MAHLV00_ST0_0_HI2324,20231207,1
12345-MAHLV00_ST0_0_HI2324,20231208,1
12345-MAHLV00_ST0_0_HI2324,20231211,1
12345-MAHLV00_ST0_0_HI2324,20231212,1
12345-MAHLV00_ST0_0_HI2324,20231213,1
12345-MAHLV00_ST0_0_HI2324,20231214,1
12345-MAHLV00_ST0_0_HI2324,20231215,1
12345-MAHLV00_ST0_0_HI2324,20231218,1
12345-MAHLV00_ST0_0_HI2324,20231219,1
12345-MAHLV00_ST0_0_HI2324,20231220,1
12345-MAHLV00_ST0_0_HI2324,20231221,1
12345-MAHLV00_ST0_0_HI2324,20231222,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231112,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231119,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231126,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231203,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231210,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231217,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231224,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231225,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231231,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20240101,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20240107,1
1234567-MAHD01_ST6_1_HI2324-MAHD02_ST6_2_HI2324,20231111,1
1234567-MAHD01_ST6_1_HI2324,20231112,1
1234567-MAHD01_ST6_1_HI2324,20231119,1
1234567-MAHD01_ST6_1_HI2324,20231126,1
1234567-MAHD01_ST6_1_HI2324,20231203,1
1234567-MAHD01_ST6_1_HI2324,20231210,1
1234567-MAHD01_ST6_1_HI2324,20231217,1
1234567-MAHD01_ST6_1_HI2324,20231224,1
1234567-MAHD01_ST6_1_HI2324,20231225,1
1234567-MAHD01_ST6_1_HI2324,20231231,1
1234567-MAHD01_ST6_1_HI2324,20240101,1
1234567-MAHD01_ST6_1_HI2324,20240107,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231107,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231109,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231110,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231113,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231114,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231116,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231117,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231120,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231121,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231123,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231124,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231127,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231128,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231130,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231201,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231204,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231205,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231207,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231208,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231211,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231212,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231214,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231215,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231218,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231219,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231221,1
12*45-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231222,1
**3**-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231108,1
**3**-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231115,1
**3**-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231122,1
**3**-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231129,1
**3**-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231206,1
**3**-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231213,1
**3**-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324,20231220,1
*2***-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324-MFVLV09_ST21_9_HI2324,20231107,1
*2***-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324-MFVLV09_ST21_9_HI2324,20231114,1
*2***-MFHLV20_ST0_20_HI2324-MFHLV21_ST0_21_HI2324-MFVLV09_ST21_9_HI2324,20231121,1
